transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
417,86248,81.14,8,0.6993,0.5723,purchase,travel,NL,0
418,35389,81.63,13,0.135,0.2568,purchase,grocery,GB,0
419,85901,51.04,11,0.105,0.2248,purchase,grocery,RU,0
420,93595,102.42,20,0.3732,0.1864,purchase,grocery,DE,0
421,13409,125.33,20,0.2246,0.1725,purchase,retail,GB,0
422,30635,111.58,2,0.6845,0.7097,refund,gaming,RU,1
423,28880,21.98,15,0.8485,0.6046,purchase,travel,CN,1
424,54109,54.09,16,0.0515,0.2417,purchase,retail,FR,0
425,79130,38.57,8,0.0348,0.2586,transfer,electronics,FR,0
426,21497,90.96,12,0.0163,0.074,purchase,travel,DE,0
427,40470,144.67,9,0.0103,0.0566,purchase,retail,RU,0
428,89256,23.1,17,0.1872,0.2871,purchase,grocery,NL,0
429,27010,40.24,23,0.0206,0.312,transfer,gaming,NL,1
430,69738,40.64,2,0.1266,0.2022,purchase,grocery,NL,0
431,45337,9.68,15,0.2337,0.2533,purchase,retail,CN,0
432,19874,85.92,10,0.6997,0.2314,purchase,retail,DE,0
433,37002,18.76,12,0.1339,0.1231,purchase,grocery,GB,0
434,86028,28.48,10,0.443,0.0876,transfer,travel,FR,0
435,57781,448.61,23,0.5895,0.7796,withdrawal,crypto,DE,1
436,99306,35.47,10,0.1911,0.0889,transfer,retail,FR,0
437,52833,43.96,15,0.1361,0.4627,purchase,retail,GB,0
438,95727,154.02,14,0.1468,0.3074,purchase,retail,DE,0
439,12464,40.15,9,0.2268,0.4986,purchase,electronics,CN,0
440,13845,40.42,3,0.6973,0.079,purchase,electronics,FR,0
441,94249,29.08,19,0.2568,0.1121,purchase,grocery,FR,0
442,81437,22.04,12,0.0057,0.1351,transfer,crypto,FR,0
443,99749,106.62,14,0.1726,0.0986,purchase,grocery,DE,0
444,93259,7.11,12,0.1562,0.1541,purchase,travel,FR,0
445,69037,35.7,14,0.3541,0.4771,purchase,grocery,NL,0
446,99508,93.38,14,0.1455,0.1357,purchase,gaming,DE,0
447,10039,60.7,0,0.2566,0.1345,purchase,retail,DE,0
448,94874,12.35,13,0.1419,0.2385,purchase,retail,US,0
449,65608,160.04,20,0.2695,0.7204,purchase,retail,DE,1
450,88850,27.8,12,0.332,0.2148,purchase,grocery,FR,0
451,64474,38.98,6,0.0587,0.5195,purchase,travel,NL,0
452,91383,105.59,16,0.3326,0.2905,refund,electronics,DE,0
453,66348,56.39,9,0.0887,0.0836,purchase,grocery,DE,0
454,29364,15.55,4,0.0232,0.1307,purchase,retail,NL,0
455,58681,28.1,17,0.1752,0.0897,withdrawal,grocery,DE,0
456,96033,90.3,19,0.2551,0.2024,transfer,electronics,GB,0
457,69058,15.32,9,0.0461,0.1879,purchase,retail,FR,0
458,79242,39.77,15,0.1595,0.0801,purchase,electronics,FR,0
459,64136,42.19,0,0.0221,0.0951,purchase,retail,NL,0
460,37530,155.37,16,0.1731,0.0277,purchase,grocery,GB,0
461,46318,420.48,12,0.0251,0.1918,purchase,electronics,US,0
462,51025,29.94,17,0.0074,0.0993,transfer,grocery,DE,0
463,77138,62.32,11,0.0335,0.0459,purchase,travel,DE,0
464,38672,150.38,10,0.0184,0.0415,purchase,crypto,DE,0
465,50505,366.57,18,0.2567,0.1054,transfer,retail,NL,0
466,72290,89.14,3,0.2106,0.131,withdrawal,retail,DE,0
467,19321,25.8,8,0.0214,0.3876,withdrawal,travel,GB,0
468,21342,40.59,11,0.3457,0.352,purchase,crypto,FR,0
469,18789,19.87,14,0.0817,0.3315,purchase,grocery,FR,0
470,37776,16.07,0,0.0304,0.5591,purchase,grocery,FR,0
471,66630,102.64,13,0.5202,0.0909,purchase,retail,NL,0
472,75102,181.03,10,0.0292,0.2156,withdrawal,grocery,DE,0
473,53753,5.47,14,0.1282,0.1486,purchase,retail,FR,0
474,81040,190.67,20,0.1218,0.2148,purchase,grocery,US,0
475,20786,21.5,11,0.2485,0.3234,purchase,electronics,NL,0
476,54850,34.49,13,0.1364,0.1466,purchase,electronics,DE,0
477,87178,171.53,12,0.1009,0.2041,purchase,grocery,CN,0
478,65080,37.69,7,0.5633,0.0568,purchase,grocery,RU,0
479,12840,37.01,17,0.0444,0.0457,purchase,travel,FR,0
480,77281,14.97,19,0.159,0.1282,withdrawal,gaming,DE,0
481,80529,41.45,9,0.6711,0.1022,purchase,electronics,GB,1
482,52648,26.7,12,0.7762,0.5942,purchase,crypto,RU,1
483,70127,10.6,18,0.3374,0.2267,refund,electronics,US,0
484,65973,36.91,21,0.2718,0.152,purchase,grocery,DE,0
485,34827,52.46,11,0.6416,0.399,purchase,retail,CN,1
486,21605,57.88,12,0.0371,0.094,transfer,gaming,GB,0
487,70855,55.13,15,0.3939,0.292,purchase,crypto,NL,0
488,95931,28.25,8,0.1689,0.1857,purchase,electronics,NL,0
489,40233,43.26,22,0.2129,0.2923,purchase,gaming,DE,0
490,29325,8.92,13,0.25,0.0531,withdrawal,gaming,DE,0
491,15222,62.87,9,0.043,0.0534,purchase,grocery,FR,0
492,50568,48.77,18,0.3228,0.0374,purchase,retail,FR,0
493,14723,722.96,13,0.0397,0.0514,purchase,electronics,DE,0
494,91815,42.79,21,0.3269,0.127,transfer,retail,GB,0
495,79635,19.08,17,0.2357,0.0414,purchase,grocery,DE,0
496,44355,40.73,19,0.3247,0.3335,purchase,grocery,NL,0
497,48751,32.18,13,0.1956,0.1104,purchase,electronics,DE,0
498,29043,61.53,12,0.2782,0.4447,purchase,grocery,FR,0
499,76509,63.46,2,0.3726,0.6669,purchase,electronics,DE,1
500,86274,43.5,17,0.6652,0.0651,purchase,travel,FR,0
501,82058,14.57,6,0.2909,0.5162,purchase,electronics,FR,0
502,20413,10.59,4,0.0293,0.2577,purchase,retail,GB,0
503,53670,53.17,22,0.454,0.0441,purchase,travel,DE,0
504,83724,137.78,20,0.5784,0.2529,refund,travel,NL,0
505,33273,45.49,21,0.1126,0.5002,purchase,grocery,US,0
506,22158,84.89,5,0.1922,0.6735,withdrawal,gaming,DE,0
507,67503,100.57,9,0.4879,0.0391,purchase,grocery,FR,0
508,12455,53.34,20,0.0006,0.031,purchase,retail,DE,0
509,35609,82.68,6,0.2156,0.2156,purchase,travel,US,0
510,28782,50.2,11,0.1924,0.2509,withdrawal,grocery,DE,0
511,50729,599.86,21,0.372,0.4536,transfer,grocery,DE,1
512,39410,690.2,10,0.2712,0.3222,purchase,crypto,RU,0
513,76380,71.6,17,0.3047,0.6165,purchase,electronics,CN,1
514,46450,66.71,19,0.4032,0.0095,purchase,electronics,DE,0
515,48039,80.32,12,0.182,0.0403,transfer,retail,US,0
516,82029,28.7,9,0.0542,0.0517,purchase,grocery,GB,0
517,27852,35.8,12,0.3499,0.012,purchase,retail,DE,0
518,88525,38.44,7,0.3652,0.016,purchase,gaming,NL,0
519,69678,27.66,15,0.3335,0.4636,withdrawal,gaming,GB,1
520,41846,40.71,16,0.0384,0.107,withdrawal,retail,DE,0
521,40579,114.75,14,0.2885,0.1737,withdrawal,grocery,DE,0
522,25063,5.78,14,0.276,0.0554,purchase,retail,NL,0
523,14540,214.99,11,0.1108,0.0855,purchase,grocery,NL,0
524,45274,39.74,9,0.0144,0.02,transfer,electronics,DE,0
525,51244,13.25,5,0.4238,0.3901,purchase,retail,US,0
526,79587,75.26,21,0.061,0.4119,purchase,retail,NL,0
527,61536,22.97,11,0.2378,0.0491,refund,electronics,NL,0
528,96388,31.39,12,0.0587,0.3377,purchase,retail,NL,0
529,12011,204.68,10,0.2394,0.4855,purchase,retail,FR,0
530,36926,100.33,23,0.4621,0.3056,purchase,retail,DE,0
531,75858,69.29,17,0.073,0.1168,purchase,travel,NL,0
532,12954,58.77,6,0.1848,0.5918,purchase,gaming,US,0
533,24144,36.97,14,0.0364,0.2682,transfer,grocery,US,0
534,89070,232.63,12,0.2705,0.377,purchase,crypto,DE,0
535,90150,80.99,3,0.8251,0.5171,purchase,crypto,CN,1
536,39846,84.09,17,0.3397,0.1727,transfer,retail,GB,0
537,24411,22.49,23,0.1447,0.308,purchase,gaming,DE,0
538,67867,12.93,16,0.2128,0.1236,purchase,grocery,DE,0
539,42262,68.84,19,0.1405,0.1281,purchase,retail,DE,0
540,22753,110.07,2,0.6374,0.2411,transfer,crypto,RU,1
541,49915,40.55,12,0.3991,0.0052,purchase,travel,RU,0
542,50902,12.62,10,0.1723,0.0727,purchase,retail,GB,0
543,50826,61.21,14,0.0796,0.0599,refund,retail,DE,0
544,48684,33.83,16,0.117,0.0815,transfer,grocery,US,0
545,74354,66.76,8,0.1987,0.2628,refund,retail,DE,0
546,64456,396.2,12,0.2842,0.2454,purchase,grocery,DE,0
547,88835,25.35,7,0.0778,0.0749,purchase,gaming,DE,0
548,65563,72.81,8,0.1541,0.4129,withdrawal,retail,FR,0
549,90860,27.85,19,0.2028,0.4348,purchase,grocery,DE,0
550,51180,29.43,7,0.1136,0.0685,purchase,travel,RU,0
551,44150,211.31,18,0.2698,0.289,purchase,grocery,DE,0
552,97891,111.2,10,0.0978,0.2668,refund,travel,DE,0
553,10168,33.5,15,0.3656,0.0999,transfer,retail,DE,0
554,97275,136.53,20,0.3446,0.1912,refund,grocery,FR,0
555,41107,25.37,21,0.3927,0.4795,purchase,crypto,CN,1
556,28732,193.63,17,0.312,0.3979,purchase,travel,DE,0
557,80241,22.69,18,0.0259,0.1397,transfer,travel,GB,0
558,50221,3.55,9,0.8263,0.8558,purchase,retail,FR,0
559,92575,103.32,10,0.0643,0.452,purchase,retail,RU,0
560,50574,31.8,16,0.1357,0.5041,withdrawal,travel,DE,0
561,98672,20.36,17,0.3279,0.0905,purchase,retail,FR,0
562,47188,25.78,17,0.07,0.0253,purchase,retail,RU,0
563,26255,29.89,16,0.2763,0.0581,purchase,grocery,FR,0
564,13031,128.07,9,0.0524,0.3846,withdrawal,grocery,DE,0
565,42946,48.71,9,0.2427,0.1429,purchase,retail,DE,0
566,64145,797.51,21,0.2648,0.4378,purchase,grocery,NL,0
567,69063,64.72,13,0.1264,0.3898,transfer,grocery,DE,0
568,34999,125.47,2,0.789,0.4796,transfer,crypto,CN,1
569,57048,32.69,17,0.0295,0.5726,purchase,retail,NL,0
570,11010,30.51,14,0.0416,0.2175,withdrawal,grocery,CN,0
571,70477,68.54,20,0.4791,0.4506,purchase,electronics,NL,0
572,71128,270.01,1,0.482,0.47,withdrawal,retail,RU,1
573,11858,85.4,19,0.6805,0.615,purchase,crypto,DE,0
574,87875,99.21,9,0.1453,0.0303,purchase,crypto,FR,0
575,77070,34.05,19,0.1616,0.3178,purchase,travel,GB,0
576,13023,49.35,9,0.0893,0.3517,purchase,retail,NL,0
577,16678,69.86,11,0.4779,0.467,transfer,electronics,DE,0
578,84456,156.07,19,0.3489,0.1737,transfer,grocery,FR,0
579,85675,16.2,10,0.6162,0.3041,withdrawal,retail,FR,0
580,65089,21.43,9,0.2316,0.1555,purchase,retail,FR,0
581,38500,34.64,15,0.1414,0.2623,transfer,retail,CN,0
582,40033,74.65,23,0.0993,0.217,purchase,grocery,RU,0
583,53343,123.98,7,0.4114,0.0849,transfer,electronics,GB,0
584,62962,13.43,15,0.0229,0.1334,purchase,retail,CN,0
585,72341,25.59,12,0.4411,0.0529,withdrawal,retail,CN,0
586,55901,31.37,11,0.1397,0.0591,transfer,retail,DE,0
587,50373,83.56,16,0.2208,0.0325,withdrawal,retail,DE,0
588,68067,27.14,13,0.1416,0.2736,purchase,travel,DE,0
589,90099,29.51,17,0.2173,0.434,purchase,retail,DE,0
590,56703,97.68,15,0.8418,0.4229,purchase,gaming,GB,1
591,54687,12.8,16,0.3757,0.3996,purchase,grocery,DE,0
592,48889,64.13,23,0.5696,0.6596,purchase,travel,DE,0
593,91563,37.07,18,0.1895,0.3202,purchase,retail,DE,0
594,12148,40.16,17,0.9011,0.6265,withdrawal,gaming,CN,1
595,19766,51.81,1,0.4347,0.3514,transfer,retail,RU,1
596,41853,24.39,5,0.0471,0.3716,purchase,retail,DE,0
597,48121,34.1,17,0.6397,0.5446,purchase,gaming,NL,0
598,39016,110.82,15,0.2889,0.2766,purchase,retail,US,0
599,46783,18.1,6,0.1535,0.2075,transfer,gaming,DE,0
600,28042,20.79,14,0.0181,0.1219,withdrawal,gaming,NL,0
601,91459,123.27,16,0.0437,0.2183,purchase,gaming,FR,0
602,35805,45.35,8,0.178,0.0438,purchase,grocery,NL,0
603,24827,75.14,11,0.0269,0.0513,purchase,electronics,DE,0
604,97178,59.83,13,0.339,0.3305,transfer,retail,US,0
605,97968,41.26,11,0.5857,0.1615,purchase,retail,FR,0
606,29784,31.62,19,0.0545,0.3223,refund,grocery,GB,0
607,34288,86.21,8,0.0817,0.0975,purchase,retail,DE,0
608,18869,114.2,17,0.1689,0.4653,purchase,electronics,RU,0
609,40517,106.86,17,0.0374,0.072,withdrawal,grocery,NL,0
610,87998,15.52,11,0.0432,0.255,purchase,retail,CN,0
611,29241,128.92,13,0.0301,0.4993,purchase,electronics,FR,0
612,56305,31.37,7,0.6223,0.7093,purchase,grocery,DE,0
613,72053,127.84,8,0.3141,0.3611,purchase,grocery,FR,0
614,92802,36.82,13,0.2469,0.0368,purchase,grocery,DE,0
615,26545,86.18,8,0.3475,0.1457,purchase,electronics,DE,0
616,13319,67.32,18,0.7331,0.2786,transfer,retail,DE,0
617,66564,34.22,14,0.1618,0.1057,refund,retail,DE,0
618,59220,86.66,4,0.1413,0.1572,refund,retail,DE,0
619,16318,362.24,10,0.4235,0.7325,purchase,retail,DE,0
620,37659,17.71,2,0.8027,0.2801,transfer,travel,RU,1
621,46396,26.13,19,0.1623,0.1828,purchase,electronics,NL,0
622,42204,23.29,9,0.3406,0.055,purchase,travel,US,0
623,81153,60.26,16,0.0831,0.1835,purchase,retail,DE,0
624,76780,39.64,6,0.1393,0.1031,purchase,electronics,DE,0
625,58910,75.4,19,0.6465,0.4621,transfer,travel,GB,1
626,76858,84.07,21,0.6908,0.8209,withdrawal,retail,GB,0
627,58055,87.36,11,0.303,0.2704,purchase,retail,NL,0
628,52711,28.27,12,0.3906,0.2327,purchase,gaming,US,0
629,65159,164.56,13,0.1796,0.4537,purchase,grocery,DE,0
630,13133,12.9,10,0.4099,0.1464,purchase,grocery,US,0
631,10556,36.47,16,0.2602,0.2919,refund,retail,DE,0
632,94107,23.45,0,0.0667,0.0702,withdrawal,retail,DE,0
633,66420,115.04,22,0.195,0.5901,purchase,gaming,NL,1
634,10749,18.56,7,0.1265,0.0163,purchase,retail,FR,0
635,92965,36.53,10,0.4268,0.3498,transfer,electronics,FR,1
636,57485,28.11,8,0.279,0.0541,purchase,electronics,RU,0
637,47799,191.52,14,0.0385,0.3024,purchase,electronics,DE,0
638,28149,48.03,19,0.1982,0.0787,purchase,grocery,NL,0
639,73674,21.69,5,0.1731,0.0652,purchase,electronics,US,0
640,54562,63.04,19,0.3424,0.4426,transfer,retail,CN,0
641,95871,9.84,18,0.0414,0.0307,purchase,grocery,GB,0
642,17057,26.95,5,0.0627,0.1174,refund,gaming,DE,0
643,77146,540.62,19,0.4826,0.9246,purchase,crypto,RU,1
644,12039,24.81,7,0.194,0.1909,purchase,retail,US,0
645,64903,158.43,10,0.3859,0.1276,purchase,electronics,GB,0
646,86102,6.16,7,0.2004,0.131,purchase,retail,CN,0
647,62226,181.76,4,0.5596,0.8981,transfer,retail,US,1
648,29608,39.33,17,0.3619,0.283,purchase,gaming,DE,0
649,57835,684.64,12,0.381,0.0334,purchase,retail,FR,0
650,32952,15.59,17,0.3692,0.6469,withdrawal,electronics,US,1
651,55010,168.92,11,0.6015,0.0515,purchase,retail,FR,0
652,11693,8.5,16,0.0648,0.0558,withdrawal,grocery,GB,0
653,94344,21.52,9,0.2384,0.2776,purchase,retail,DE,0
654,82913,76.06,19,0.2827,0.0904,purchase,retail,DE,0
655,11928,48.13,15,0.131,0.1465,purchase,retail,DE,0
656,60699,15.08,10,0.0609,0.3877,purchase,grocery,GB,0
657,56989,177.67,13,0.5079,0.427,purchase,retail,NL,0
658,82886,44.12,9,0.0355,0.1294,purchase,electronics,DE,0
659,40800,38.3,23,0.2534,0.1988,transfer,retail,NL,0
660,49812,164.65,11,0.0452,0.1449,purchase,retail,FR,0
661,41496,41.95,20,0.0635,0.2015,purchase,travel,DE,0
662,67664,15.9,13,0.5312,0.5415,transfer,retail,FR,1
663,43206,59.76,22,0.1715,0.1185,purchase,gaming,DE,0
664,57490,22.46,13,0.3594,0.2656,purchase,grocery,FR,0
665,15724,89.52,16,0.3457,0.0568,transfer,grocery,DE,0
666,79885,25.31,13,0.0107,0.0307,purchase,grocery,GB,0
667,22575,2021.23,6,0.4132,0.0878,purchase,retail,DE,0
668,40750,72.83,21,0.333,0.1062,purchase,retail,DE,0
669,70875,53.7,11,0.1065,0.2174,purchase,grocery,DE,0
670,20452,18.54,20,0.1593,0.2871,purchase,crypto,FR,0
671,68361,92.26,15,0.1,0.2332,purchase,grocery,DE,0
672,31055,13.41,6,0.3395,0.0705,transfer,retail,FR,0
673,96526,11.22,11,0.0844,0.2746,withdrawal,retail,NL,0
674,60114,26.44,8,0.1991,0.1885,transfer,gaming,RU,0
675,59657,223.93,8,0.2562,0.4874,purchase,electronics,FR,0
676,34971,1600.81,16,0.363,0.1017,purchase,travel,DE,0
677,86543,103.82,2,0.1856,0.0624,refund,grocery,NL,0
678,24973,23.97,22,0.6341,0.2735,purchase,travel,DE,0
679,69715,10.55,11,0.2518,0.0232,purchase,crypto,DE,0
680,89791,45.44,12,0.1507,0.2017,withdrawal,grocery,NL,0
681,56474,33.62,21,0.9867,0.8455,purchase,crypto,NL,1
682,38996,48.8,9,0.1046,0.0794,purchase,electronics,DE,0
683,81400,381.66,19,0.6701,0.7782,transfer,travel,DE,1
684,13180,83.19,6,0.1538,0.2322,purchase,gaming,FR,0
685,27812,92.21,13,0.3385,0.1205,purchase,retail,DE,0
686,61753,199.61,4,0.3363,0.2128,purchase,travel,NL,1
687,35687,257.04,10,0.0546,0.0908,purchase,grocery,DE,0
688,76907,68.21,14,0.1034,0.1185,purchase,electronics,NL,0
689,20303,23.44,13,0.3418,0.2469,purchase,retail,GB,0
690,25374,67.12,8,0.0926,0.078,purchase,retail,DE,0
691,78782,27.63,12,0.1479,0.3968,refund,grocery,DE,0
692,54837,62.84,9,0.0723,0.2886,refund,crypto,DE,0
693,80421,58.66,9,0.1816,0.1178,purchase,travel,NL,0
694,19485,45.08,17,0.3979,0.0661,transfer,grocery,GB,0
695,54433,83.54,0,0.4132,0.1073,purchase,grocery,DE,0
696,27435,11.19,9,0.0386,0.0325,purchase,travel,DE,0
697,83941,17.2,13,0.295,0.113,purchase,gaming,GB,0
698,33254,33.8,12,0.2698,0.425,purchase,retail,DE,0
699,72994,12.47,21,0.0296,0.4718,purchase,electronics,FR,0
700,81602,30.09,18,0.0409,0.0047,transfer,retail,NL,0
701,72896,30.92,16,0.9705,0.1432,purchase,electronics,RU,0
702,26305,129.44,12,0.0152,0.2386,purchase,electronics,GB,0
703,23696,170.38,11,0.1167,0.322,purchase,travel,DE,0
704,18343,102.0,2,0.1982,0.1132,purchase,retail,DE,0
705,85516,54.95,18,0.0096,0.1813,purchase,crypto,FR,0
706,43337,26.97,11,0.139,0.0298,purchase,grocery,FR,0
707,27140,47.64,10,0.1628,0.4834,purchase,gaming,DE,0
708,98445,79.04,14,0.185,0.2537,transfer,retail,FR,0
709,32085,117.26,16,0.1124,0.6047,purchase,grocery,RU,0
710,58560,38.0,12,0.0648,0.2796,purchase,retail,FR,0
711,71364,10.48,7,0.2791,0.0601,transfer,retail,RU,0
712,57438,9.87,20,0.2178,0.1026,purchase,grocery,DE,0
713,55030,32.22,7,0.1097,0.0342,purchase,electronics,NL,0
714,81472,5.83,22,0.0148,0.3805,purchase,travel,DE,0
715,16413,195.55,11,0.0792,0.1463,purchase,grocery,GB,0
716,52317,70.63,21,0.2964,0.0558,purchase,retail,DE,0
717,94214,24.77,20,0.1766,0.2291,purchase,electronics,CN,0
718,74828,16.56,11,0.0827,0.049,refund,retail,DE,0
719,52919,101.89,17,0.3048,0.2017,purchase,grocery,NL,0
720,15983,16.5,6,0.2442,0.1282,purchase,electronics,GB,0
721,46154,17.89,6,0.1624,0.0643,purchase,retail,FR,0
722,34907,22.17,10,0.0282,0.0544,purchase,retail,RU,0
723,31979,400.43,2,0.4741,0.2167,withdrawal,travel,RU,1
724,48289,46.85,14,0.1503,0.0474,purchase,crypto,DE,0
725,30057,72.07,0,0.1024,0.0331,purchase,retail,DE,0
726,39911,86.46,20,0.4311,0.3093,purchase,retail,CN,1
727,53309,117.19,12,0.298,0.0416,transfer,grocery,NL,0
728,12988,70.17,0,0.602,0.9117,withdrawal,grocery,CN,1
729,21244,103.36,22,0.1918,0.4721,transfer,gaming,FR,0
730,54489,42.55,19,0.2548,0.3185,purchase,retail,NL,0
731,30795,101.23,9,0.7246,0.2221,purchase,travel,FR,0
732,33871,26.18,17,0.5178,0.7204,transfer,travel,CN,1
733,38478,24.04,12,0.1476,0.375,purchase,travel,GB,0
734,50244,9.05,8,0.0837,0.071,purchase,retail,FR,0
735,16274,119.37,10,0.8093,0.5757,purchase,retail,CN,1
736,87734,129.6,9,0.1125,0.095,purchase,retail,DE,0
737,32852,21.43,20,0.5191,0.0684,purchase,electronics,DE,0
738,20567,24.85,23,0.1505,0.4008,purchase,retail,DE,0
739,78829,18.81,9,0.1205,0.1535,withdrawal,electronics,RU,0
740,55274,28.73,8,0.2155,0.2996,purchase,gaming,CN,0
741,47834,71.07,1,0.8847,0.8488,transfer,electronics,RU,1
742,43354,72.03,10,0.0342,0.0585,purchase,retail,FR,0
743,21493,182.72,11,0.4357,0.0873,purchase,retail,NL,0
744,37538,68.52,17,0.5809,0.523,purchase,grocery,RU,1
745,81092,9.81,6,0.1391,0.211,purchase,electronics,DE,0
746,45419,14.23,7,0.2361,0.3882,withdrawal,grocery,GB,0
747,70111,21.7,11,0.1933,0.1061,purchase,grocery,FR,0
748,20785,81.52,9,0.3859,0.5407,purchase,grocery,FR,0
749,37125,229.08,18,0.7334,0.2499,refund,crypto,DE,0
750,61278,22.98,16,0.2321,0.1543,purchase,electronics,FR,0
751,10772,78.2,13,0.157,0.1609,purchase,grocery,DE,0
752,49885,95.86,11,0.2611,0.5188,purchase,retail,DE,0
753,42279,41.85,18,0.114,0.1562,purchase,retail,FR,0
754,90148,21.25,8,0.2246,0.0738,purchase,travel,DE,0
755,46893,53.5,19,0.0501,0.407,transfer,retail,DE,0
756,14736,34.87,4,0.7172,0.5684,purchase,retail,DE,0
757,88152,34.64,20,0.1153,0.0418,purchase,retail,FR,0
758,73021,27.51,7,0.2413,0.0987,purchase,gaming,DE,0
759,54894,398.28,10,0.4425,0.3901,withdrawal,electronics,DE,1
760,13415,93.34,18,0.2755,0.3731,transfer,grocery,CN,0
761,31775,52.58,1,0.2904,0.3963,purchase,electronics,CN,0
762,51920,102.55,18,0.0857,0.123,purchase,retail,DE,0
763,17706,75.94,21,0.8673,0.4267,withdrawal,retail,FR,1
764,41510,132.41,13,0.0562,0.122,purchase,grocery,FR,0
765,38879,62.81,1,0.1635,0.265,purchase,travel,NL,0
766,29545,303.21,3,0.7072,0.3213,transfer,travel,DE,1
767,30072,149.88,17,0.0643,0.0963,purchase,gaming,DE,0
768,98677,18.94,0,0.9421,0.4103,purchase,crypto,RU,1
769,82780,102.95,6,0.0333,0.0311,withdrawal,travel,NL,0
770,57105,63.17,13,0.1478,0.2117,purchase,retail,FR,0
771,93527,388.72,10,0.2696,0.481,purchase,electronics,DE,0
772,92271,55.35,17,0.0628,0.1882,purchase,grocery,DE,0
773,22103,76.94,19,0.0661,0.0734,purchase,retail,DE,0
774,59947,255.78,12,0.122,0.1832,purchase,electronics,US,0
775,69604,1100.71,1,0.3865,0.7274,purchase,crypto,RU,1
776,96612,39.09,17,0.1218,0.1726,withdrawal,grocery,FR,0
777,87643,34.12,20,0.1443,0.0699,transfer,grocery,DE,0
778,95616,54.6,15,0.2691,0.0201,purchase,electronics,NL,0
779,58557,66.22,10,0.0291,0.2483,purchase,gaming,FR,0
780,16147,113.43,12,0.5187,0.2309,purchase,travel,FR,0
781,26557,55.29,8,0.0466,0.1272,transfer,electronics,DE,0
782,34659,28.69,11,0.3831,0.2948,refund,grocery,NL,0
783,96831,32.21,9,0.0382,0.1584,withdrawal,gaming,US,0
784,91800,88.66,18,0.2243,0.2286,purchase,electronics,FR,0
785,30282,174.52,14,0.1569,0.2553,purchase,gaming,DE,0
786,39085,26.84,14,0.0167,0.0286,purchase,electronics,DE,0
787,28131,96.77,6,0.0219,0.3114,purchase,grocery,DE,0
788,53663,53.79,0,0.0296,0.0904,purchase,gaming,US,0
789,94233,347.03,17,0.5431,0.3137,purchase,grocery,NL,0
790,29757,38.48,13,0.1465,0.2564,purchase,electronics,CN,0
791,95011,21.77,21,0.072,0.3167,purchase,travel,DE,0
792,85124,18.67,13,0.0455,0.4198,purchase,gaming,US,0
793,92475,184.79,8,0.6294,0.0658,transfer,travel,GB,0
794,40572,60.06,3,0.5871,0.4751,transfer,travel,RU,1
795,44528,167.64,16,0.2438,0.1413,purchase,electronics,DE,1
796,62875,46.85,15,0.5412,0.0736,purchase,electronics,CN,0
797,54594,194.99,6,0.6679,0.2763,transfer,electronics,CN,1
798,53983,110.66,15,0.0925,0.1479,withdrawal,crypto,DE,0
799,72193,137.99,5,0.4169,0.5176,transfer,electronics,CN,0
800,67897,29.99,15,0.3285,0.1939,purchase,travel,NL,0
801,58943,360.46,8,0.0192,0.0202,transfer,electronics,GB,0
802,68798,44.18,9,0.3543,0.0102,transfer,retail,DE,0
803,43086,15.9,2,0.0458,0.4501,purchase,grocery,DE,0
804,27237,204.92,14,0.169,0.272,purchase,crypto,RU,0
805,70931,70.06,16,0.045,0.4271,purchase,retail,GB,0
806,31677,27.82,8,0.0732,0.3771,purchase,gaming,US,0
807,90362,32.26,17,0.1962,0.1705,refund,electronics,DE,0
808,38715,36.69,17,0.1905,0.103,withdrawal,retail,FR,0
809,17693,255.9,11,0.212,0.1265,purchase,gaming,FR,0
